codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200028155,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.3763710324,-34.6136878346
200028163,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028171,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,980.03,-58.3871400544,-34.6120297626
200028181,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028198,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028201,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,919.09,-58.3871451621,-34.6120365479
200028211,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028228,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028236,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028244,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028252,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028260,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028279,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.3871464876,-34.6120389362
200028491,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.3786649084,-34.6103039029
200028503,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.3786649084,-34.6103039029
200028511,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.3786649084,-34.6103039029
200028521,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.3786649084,-34.6103039029
200028538,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.3786649084,-34.6103039029
200028546,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.3699328862,-34.6108956436
200028554,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.3699328862,-34.6108956436
200028562,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.3699328862,-34.6108956436
200028643,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.3763737104,-34.6135712564
200028651,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.3763737104,-34.6135712564
200029143,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.69,-58.3723230298,-34.612097649
200029151,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,1144,Propiedad del ENA,2658.88,-58.3829828184,-34.5996178355
200029194,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200029224,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,329,Propiedad del ENA,475.44,-58.3698502888,-34.6116700546
200029240,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.3797506435,-34.6044714287
200029259,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.3797506418,-34.6044714285
200029380,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,353,Propiedad del ENA,1824.03,-58.3779941723,-34.6123986879
200029399,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Pte M T de Alvear,1299,Propiedad del ENA,344.0,-58.3855021412,-34.5968035484
200029429,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029437,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029445,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029453,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029461,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029501,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,948,Propiedad del ENA,792.02,-58.3805100361,-34.5993546203
200029526,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Bernardino Rivadavia,10879,Propiedad del ENA,719.42,-58.5173014502,-34.6387451324
200029615,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,615,Propiedad del ENA,327.11,-58.3708803646,-34.6150180702
200029631,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,624,Propiedad del ENA,220.35,-58.3704368949,-34.6150800526
200029666,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200029674,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200029682,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200029690,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.3701635061,-34.6102013565
200029704,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.74,-58.3723230297,-34.6120976527
200029712,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,982.48,-58.3723233728,-34.6120975042
200029739,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200029747,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200029755,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200029763,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200029771,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.3737652737,-34.6010790484
200029781,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029798,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029801,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029811,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029828,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029836,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.3876329144,-34.6035947153
200029852,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,610,Propiedad del ENA,673.59,-58.3704394389,-34.6149385465
200029860,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.3763737104,-34.6135712564
200030087,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Dr Saturnino Segurola,1129,Propiedad del ENA,279.01,-58.4929384109,-34.6252225186
200001591,AUTORIDAD REGULATORIA NUCLEAR,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Av del Libertador,8250,Propiedad del ENA,6624.38,-58.4651150895,-34.5397377878
200002342,DIRECCIÓN GENERAL DE FABRICACIONES MILITARES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Av. Albarellos,3153,Propiedad del ENA,7106.98,-58.5128316668,-34.5788361236
200002377,DIRECCIÓN GENERAL DE FABRICACIONES MILITARES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Cabildo,65,Propiedad del ENA,5263.24,-58.4363464783,-34.5739478227
200001664,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Suipacha,765/7/9,Propiedad del ENA,834.66,-58.3793824355,-34.5992971487
200002431,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,103,Propiedad del ENA,978.09,-58.3751291298,-34.6093878419
200002441,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,590,Propiedad del ENA,444.95,-58.3743158815,-34.6147607564
200002458,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,600,Propiedad del ENA,444.95,-58.3743158815,-34.6147607564
200002466,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,571,Propiedad del ENA,224.6,-58.3741833492,-34.6147372209
200002474,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,575,Propiedad del ENA,224.6,-58.3741833492,-34.6147372209
200002482,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,662,Propiedad del ENA,1000.54,-58.3740218253,-34.6156893235
200002490,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru, 666,Propiedad del ENA,1000.54,-58.3740218253,-34.6156893235
200002504,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Bragado,4960,Alquilado,1292.54,-58.4939796942,-34.6466741611
200004361,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004371,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro B),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004388,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004396,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 4to E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004401,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 5to A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004418,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 6to A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004426,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 6to E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004434,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7mo A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004442,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7Mo E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004450,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7Mo F),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004469,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 8Vo A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004477,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 8Vo E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004485,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 9No A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004493,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 9No E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004507,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 10Mo  A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004515,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 11Mo  E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004523,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 12Mo  E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004531,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004541,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  B),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004558,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004566,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  A),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004574,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  B),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004582,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  E),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004590,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  F),Propiedad del ENA,939.37,-58.4870625804,-34.5781763096
200004604,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 1Ro C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004612,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 7Mo C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004620,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 9No C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004639,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 2Do C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004647,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 5To C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004655,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 6To  C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004663,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 10Mo A),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004671,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 10Mo C),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004681,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 11Mo A),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004698,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 11Mo B),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004701,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 12Mo A),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004711,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 12Mo B),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004728,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 13Ro A),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004736,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 13Ro B),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004744,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 14To A),Propiedad del ENA,630.22,-58.4414558395,-34.5980024948
200004752,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -37),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004760,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -38),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004779,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -39),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004787,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -40),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004795,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -41),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004809,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -42),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004817,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -45),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004825,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -57),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004833,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -58),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
