codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200002040,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Rivadavia,1355,Propiedad del ENA,946.18,-58.38567725,-34.60843001
200002059,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida de Mayo,1317,Propiedad del ENA,1361.25,-58.38506853,-34.60895572
200002067,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Paseo Colon,635,Propiedad del ENA,2740.15,-58.36983138,-34.6150958
200002075,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Hipolito Yrigoyen,2221/51,Propiedad del ENA,1461.43,-58.39804999,-34.61048689
200002083,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Pellegrini,675,Propiedad del ENA,1137.77,-58.38074138,-34.60048922
200002091,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Pellegrini,53,Propiedad del ENA,455.53,-58.38044703,-34.60774095
200002105,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Rivadavia,1745,Propiedad del ENA,841.7,-58.3912102,-34.60889871
200002113,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Humberto Primo,102-108-110,Propiedad del ENA,3295.14,-58.36743968,-34.62102182
200002121,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipolito Yrigoyen,370,Propiedad del ENA,11165.97,-58.371399,-34.60949612
200002131,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Martin,440,Propiedad del ENA,363.72,-58.37407775,-34.60286618
200002148,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bernardo de Irigoyen,474/478/482/486,Propiedad del ENA,1067.99,-58.38004611,-34.61378715
200002156,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tte. Gral Juan D. Peron,1378,Propiedad del ENA,761.85,-58.38601274,-34.6066677
200002164,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bartolome Mitre,841/45,Propiedad del ENA,368.39,-58.3785017,-34.6069199
200002172,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Avda. del Libertador,7602/7618,Propiedad del ENA,473.79,-58.46104147,-34.54396797
200002180,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,350,Propiedad del ENA,4399.31,-58.3676263,-34.61160891
200002199,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,463/465/467,Propiedad del ENA,1151.19,-58.37222114,-34.61331849
200002202,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Beauchef,1450/1452/1454,Propiedad del ENA,479.61,-58.43101754,-34.6339053
200002210,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Zepita,3102/38/40/42,Propiedad del ENA,19485.12,-58.39039838,-34.65962256
200002229,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Virrey Liniers,162/8,Propiedad del ENA,1992.53,-58.41464044,-34.61229049
200016521,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipólito Yrigoyen,1230,Propiedad del ENA,594.02,-58.38387617,-34.61001157
200043650,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Zepita,3102,Propiedad del ENA,765.05,-58.39006794,-34.65993682
200044010,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,131/135,Alquilado,442.18,-58.37230349,-34.60953306
200044029,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Perón,1388,Alquilado,339.94,-58.38622736,-34.60654414
200048261,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Rosario,50,Alquilado,725.51,-58.42922767,-34.6186669
200048271,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Rivadavia,2499,Alquilado,188.09,-58.40169595,-34.60967848
200048288,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Av. Alvarez Jonte,2376,Alquilado,500.44,-58.47567721,-34.60662247
200048296,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Cabildo,999,Alquilado,1027.84,-58.44602313,-34.5688755
200048301,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipolito Yrigoyen,440,Alquilado,1475.81,-58.37299477,-34.60919556
200048318,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Castro Barros,755,Alquilado,1035,-58.41985586,-34.62070899
200048326,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Baldomero F. Moreno,1259,Alquilado,1339.3,-58.4444196,-34.6315366
200048385,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Sarmiento,1155,Alquilado,1341,-58.38304542,-34.60473342
200048423,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Av. de los Constituyentes,5833,Alquilado,727.99,-58.50317071,-34.57302372
200048431,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Zado,3250,Alquilado,235.32,-58.5028865,-34.57284325
200048441,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,11 de Septiembre,4223,Alquilado,233.57,-58.4647433,-34.54075869
200048458,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Av. Rivadavia,10910,Alquilado,946.64,-58.51763291,-34.63948559
200048466,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Concepción Arenal,3457,Alquilado,444.17,-58.4464066,-34.58326884
200048474,AFIP ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Salta, 1449/51,Alquilado,3092.37,-58.38333898,-34.62538104
200013001,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Cordoba,1118,Propiedad del ENA,2658.65,-58.38298282,-34.59961788
200021241,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Misiones,85,Propiedad del ENA,250.9,-58.40467245,-34.61106098
200021266,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,720,Propiedad del ENA,352.06,-58.37678545,-34.59616305
200021320,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,1068,Propiedad del ENA,462.93,-58.36806157,-34.62019545
200024117,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Junin,1058/60/62,Propiedad del ENA,510.18,-58.3978279,-34.59642933
200027035,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,282.12,-58.38770218,-34.60345855
200027043,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.69,-58.37232303,-34.61209765
200027051,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Alvarez Thomas,2356,Propiedad del ENA,429.4,-58.47484209,-34.57773461
200027061,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,610,Propiedad del ENA,569.97,-58.37038912,-34.61494652
200027086,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,720,Propiedad del ENA,781.78,-58.37714894,-34.59903044
200027116,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.71,-58.37232303,-34.61209765
200027124,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200027132,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Dr A Alsina,2964,Propiedad del ENA,527.69,-58.40798727,-34.6129039
200027140,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,437,Propiedad del ENA,321.63,-58.37261615,-34.61118375
200027159,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Peron Eva,3799,Propiedad del ENA,164.69,-58.46805459,-34.64698283
200027167,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Gral Jose Maria Paz,10658,Propiedad del ENA,310.54,-58.52876062,-34.64004131
200027175,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Jujuy,966,Propiedad del ENA,200.92,-58.40265937,-34.62067956
200027183,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,270,Propiedad del ENA,569.97,-58.37038912,-34.61494652
200027191,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200027205,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,239,Propiedad del ENA,1133.25,-58.36998273,-34.61043591
200027213,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,329,Propiedad del ENA,676.47,-58.36989383,-34.61170055
200027221,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,353,Propiedad del ENA,1824,-58.37799417,-34.61239869
200027231,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.37975064,-34.60447143
200027248,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Regimiento de Patricios,937,Propiedad del ENA,328.31,-58.36981935,-34.63855617
200027256,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Bernardino Rivadavia,7451,Propiedad del ENA,471.86,-58.47068428,-34.63053369
200027264,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Santa Fe,5140,Propiedad del ENA,520.21,-58.43265487,-34.57666355
200027272,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Domingo F Sarmiento,732,Propiedad del ENA,415.1,-58.37701404,-34.60486102
200027280,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 8,,Cnel Francisco Sayos,5654,Propiedad del ENA,402.75,-58.47396039,-34.67760397
200027302,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Suipacha,782,Propiedad del ENA,153.13,-58.37990123,-34.59919439
200027310,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peron Tte Gral Juan Domingo,332,Propiedad del ENA,655.08,-58.37139533,-34.60567025
200027329,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,480,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200027337,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200027345,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200027371,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,La Rioja,2079,Propiedad del ENA,914.78,-58.40620838,-34.63570383
200027396,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,513.33,-58.39324359,-34.59935227
200027401,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,583.9,-58.393232,-34.59934469
200027418,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,574.26,-58.39323222,-34.59933831
200027426,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,568.93,-58.39323781,-34.59935681
200027434,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Cordoba,1801,Propiedad del ENA,503.54,-58.39323684,-34.59934362
200027442,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027450,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027469,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027477,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027485,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027493,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027507,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027515,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027523,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Solis,693,Propiedad del ENA,514.75,-58.39063497,-34.61662909
200027531,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,695.08,-58.50160675,-34.61778241
200027541,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,1056.03,-58.50150726,-34.6177907
200027558,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Antonio Alvarez Jonte,4334,Propiedad del ENA,771.12,-58.50151738,-34.61776899
200027851,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,501.39,-58.37637021,-34.61368739
200027868,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,501.39,-58.37637021,-34.61368739
200027876,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200027884,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200027892,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200027906,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200027914,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027922,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027930,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027949,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027957,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027965,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027973,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027981,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200027991,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028007,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028015,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028023,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028031,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028041,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028058,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028066,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028074,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028082,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028090,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028104,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.99,-58.37637105,-34.6136878
200028112,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028120,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028139,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,503.61,-58.3763711,-34.61368776
200028147,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200028155,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,479,Propiedad del ENA,504.22,-58.37637103,-34.61368783
200028163,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
